time,x,xdot,theta_rad,theta_deg,thetadot,torque
0.41000000000000003,0.0376102440059185,0.3031550347805023,0.14930348098278046,8.554458618164062,0.06707630306482315,0.5383667349815369
0.41200000000000003,0.03821995109319687,0.3048529028892517,0.14943835139274597,8.562186241149902,0.06743254512548447,0.5397709608078003
0.41400000000000003,0.03883305564522743,0.306552529335022,0.1495739221572876,8.569953918457031,0.06778780370950699,0.5412166714668274
0.41600000000000004,0.03944956138730049,0.3082541823387146,0.14971019327640533,8.57776165008545,0.06814000010490417,0.5426799058914185
0.418,0.04006947949528694,0.30995815992355347,0.14984717965126038,8.585610389709473,0.0684872567653656,0.5441593527793884
0.42,0.040692806243896484,0.3116644322872162,0.14998483657836914,8.593497276306152,0.06882958114147186,0.5456422567367554
0.422,0.041319552809000015,0.31337296962738037,0.15012316405773163,8.601423263549805,0.06916751712560654,0.5471247434616089
0.424,0.04194972291588783,0.315083771944046,0.15026217699050903,8.60938835144043,0.0695011094212532,0.5486103296279907
0.426,0.042583316564559937,0.3167968690395355,0.15040183067321777,8.617389678955078,0.06983023881912231,0.5500999689102173
0.428,0.043220341205596924,0.31851208209991455,0.15054214000701904,8.625429153442383,0.07015597820281982,0.5515854358673096
0.43,0.043860796838998795,0.3202294707298279,0.15068310499191284,8.633505821228027,0.07047812640666962,0.55307537317276
0.432,0.044504694640636444,0.3219490349292755,0.15082469582557678,8.641617774963379,0.07079663127660751,0.554568886756897
0.434,0.04515203833580017,0.3236706852912903,0.15096691250801086,8.64976692199707,0.07111233472824097,0.5560595393180847
0.436,0.045802827924489975,0.3253943920135498,0.15110976994037628,8.657951354980469,0.07142538577318192,0.5575522184371948
0.438,0.046457067131996155,0.32712018489837646,0.15125323832035065,8.66617202758789,0.07173571735620499,0.5590482354164124
0.44,0.04711476340889931,0.3288479447364807,0.15139733254909515,8.67442798614502,0.07204406708478928,0.560542106628418
0.442,0.04777591675519943,0.3305777609348297,0.15154202282428741,8.682718276977539,0.0723498985171318,0.5620425939559937
0.444,0.048440538346767426,0.3323095142841339,0.15168733894824982,8.691043853759766,0.07265414297580719,0.5635393857955933
0.446,0.04910862445831299,0.3340432643890381,0.15183325111865997,8.699403762817383,0.07295643538236618,0.5650415420532227
0.448,0.04978018254041672,0.33577898144721985,0.15197975933551788,8.70779800415039,0.07325701415538788,0.5665448307991028
0.45,0.05045521631836891,0.3375166058540344,0.15212687849998474,8.716227531433105,0.07355637103319168,0.5680475234985352
0.452,0.05113372579216957,0.33925503492355347,0.15227459371089935,8.724691390991211,0.07386227697134018,0.5694983005523682
0.454,0.0518157035112381,0.34098881483078003,0.15242302417755127,8.733195304870605,0.07421253621578217,0.5706851482391357
0.456,0.052501145750284195,0.3427218794822693,0.15257218480110168,8.741742134094238,0.07458017021417618,0.5720568299293518
0.458,0.05319005995988846,0.3444559872150421,0.1527220904827118,8.750330924987793,0.07495248317718506,0.5735177993774414
0.46,0.05388244241476059,0.34619206190109253,0.1528727412223816,8.758962631225586,0.07532358914613724,0.5750222206115723
0.462,0.054578304290771484,0.3479304313659668,0.1530241221189499,8.7676362991333,0.07569105178117752,0.5765469074249268
0.464,0.05527764558792114,0.34967130422592163,0.1531762331724167,8.776350975036621,0.07605358213186264,0.5780842900276184
0.466,0.05598047375679016,0.35141468048095703,0.1533290445804596,8.785106658935547,0.07641104608774185,0.5796263217926025
0.468,0.05668679624795914,0.3531605303287506,0.1534825712442398,8.793903350830078,0.07676384598016739,0.5811692476272583
0.47000000000000003,0.05739661306142807,0.35490891337394714,0.15363679826259613,8.802740097045898,0.07711154222488403,0.5827189683914185
0.47200000000000003,0.058109935373067856,0.35665974020957947,0.15379171073436737,8.811614990234375,0.07745478302240372,0.5842677354812622
0.47400000000000003,0.0588267557322979,0.35841161012649536,0.15394732356071472,8.820531845092773,0.07780376076698303,0.5857484936714172
0.47600000000000003,0.05954708158969879,0.36016273498535156,0.15410365164279938,8.829488754272461,0.07817060500383377,0.5871459245681763
0.47800000000000004,0.06027091294527054,0.36191481351852417,0.15426073968410492,8.838488578796387,0.07854347676038742,0.5886265635490417
0.48,0.06099824979901314,0.36366891860961914,0.15441857278347015,8.847532272338867,0.07891522347927094,0.5901594161987305
0.482,0.06172909960150719,0.36542537808418274,0.1545771360397339,8.856616973876953,0.07928363233804703,0.5917110443115234
0.484,0.06246346980333328,0.3671843409538269,0.1547364443540573,8.865744590759277,0.07964754104614258,0.5932743549346924
0.486,0.06320136040449142,0.3689458668231964,0.15489645302295685,8.87491226196289,0.08000653237104416,0.594844400882721
0.488,0.06394278258085251,0.37070998549461365,0.1550571769475937,8.88412094116211,0.08036074042320251,0.5964171290397644
0.49,0.06468773633241653,0.3724766671657562,0.15521858632564545,8.893369674682617,0.08071038126945496,0.5979921817779541
0.492,0.0654362291097641,0.374245822429657,0.1553807109594345,8.902658462524414,0.08105605840682983,0.5995665788650513
0.494,0.0661882609128952,0.3760175108909607,0.1555435061454773,8.911986351013184,0.08139733970165253,0.6011475324630737
0.496,0.06694384664297104,0.3777916133403778,0.1557069718837738,8.921351432800293,0.08173511922359467,0.6027258038520813
0.498,0.06770297884941101,0.3795681297779083,0.15587110817432404,8.930756568908691,0.08206947147846222,0.6043069958686829
0.5,0.06846567243337631,0.38134703040122986,0.156035915017128,8.94019889831543,0.08240092545747757,0.605887770652771
0.502,0.06923193484544754,0.3831283152103424,0.15620136260986328,8.949678421020508,0.0827292874455452,0.6074733138084412
0.504,0.0700017586350441,0.38491183519363403,0.1563674807548523,8.959196090698242,0.08305542916059494,0.6090559363365173
0.506,0.07077515125274658,0.3866976797580719,0.15653423964977264,8.968750953674316,0.08337919414043427,0.6106429100036621
0.508,0.07155212014913559,0.3884858191013336,0.15670163929462433,8.978342056274414,0.08370073139667511,0.6122319102287292
0.51,0.07233267277479172,0.3902762234210968,0.15686967968940735,8.987970352172852,0.08402034640312195,0.6138219833374023
0.512,0.07311680912971497,0.3920688331127167,0.1570383608341217,8.997634887695312,0.08433829993009567,0.6154133081436157
0.514,0.07390453666448593,0.393863707780838,0.1572076678276062,9.007335662841797,0.08465415984392166,0.6170107126235962
0.516,0.07469586282968521,0.39566078782081604,0.15737760066986084,9.017071723937988,0.08496882021427155,0.6186049580574036
0.518,0.07549078017473221,0.39746004343032837,0.15754817426204681,9.02684497833252,0.0852823555469513,0.620201587677002
0.52,0.07628930360078812,0.3992615044116974,0.15771935880184174,9.036653518676758,0.08559434860944748,0.6218041777610779
0.522,0.07709145545959473,0.40107518434524536,0.15789103507995605,9.046489715576172,0.08583540469408035,0.6238980889320374
0.524,0.07789734750986099,0.40294647216796875,0.1580624133348465,9.05630874633789,0.08568927645683289,0.6282320022583008
0.526,0.0787070170044899,0.4048362076282501,0.15823327004909515,9.0660982131958,0.08542904257774353,0.6307088136672974
0.528,0.07952047884464264,0.4067303538322449,0.15840357542037964,9.07585620880127,0.08515223115682602,0.6325174570083618
0.53,0.08033772557973862,0.40862417221069336,0.15857335925102234,9.085583686828613,0.08489188551902771,0.6340953707695007
0.532,0.08115876466035843,0.41051602363586426,0.15874266624450684,9.095284461975098,0.08465936779975891,0.6355898380279541
0.534,0.08198357373476028,0.41240552067756653,0.1589115858078003,9.104962348937988,0.08445722609758377,0.6370612382888794
0.536,0.08281216025352478,0.4142929017543793,0.1590801477432251,9.114620208740234,0.0842839702963829,0.6385378837585449
0.538,0.08364451676607132,0.4161781668663025,0.15924842655658722,9.124261856079102,0.08413948863744736,0.6400104761123657
0.54,0.0844806358218193,0.4180615544319153,0.15941648185253143,9.133891105651855,0.08402179926633835,0.641492486000061
0.542,0.08532052487134933,0.4199433922767639,0.15958432853221893,9.143507957458496,0.08392871916294098,0.6429858207702637
0.544,0.08616417646408081,0.42182448506355286,0.1597520411014557,9.153117179870605,0.08385488390922546,0.6445136070251465
0.546,0.08701159060001373,0.42370855808258057,0.1599195897579193,9.16271686553955,0.08377405256032944,0.6462237238883972
0.548,0.0878627747297287,0.4255928099155426,0.1600870043039322,9.172308921813965,0.08370576053857803,0.6477982997894287
0.55,0.08871772885322571,0.4274764358997345,0.1602543145418167,9.18189525604248,0.08365541696548462,0.6493334770202637
0.552,0.08957644551992416,0.4293592870235443,0.16042156517505646,9.19147777557373,0.08362457901239395,0.6508557796478271
0.554,0.09043893218040466,0.43124136328697205,0.16058878600597382,9.201059341430664,0.08361271023750305,0.6523796916007996
0.556,0.09130517393350601,0.4331227242946625,0.16075602173805237,9.210640907287598,0.08361935615539551,0.6539049744606018
0.558,0.0921751856803894,0.4350033402442932,0.1609233170747757,9.220226287841797,0.08364524692296982,0.6554233431816101
